Date,Open,High,Low,Close,Adj Close,Volume
2012-07-03,54704000000,56228000000,54704000000,55780000000,55780000000,4064400
2012-07-04,55780000000,56322000000,55485000000,56077000000,56077000000,1718400
2012-07-05,56083000000,56943000000,55828000000,56379000000,56379000000,3128600
2012-07-06,56376000000,56376000000,54967000000,55394000000,55394000000,2701800
2012-07-10,55392000000,55588000000,53668000000,53706000000,53706000000,3467800
2012-07-11,53708000000,54135000000,53233000000,53569000000,53569000000,2970600
2012-07-12,53564000000,53616000000,52489000000,53421000000,53421000000,3047600
2012-07-13,53422000000,54428000000,53420000000,54331000000,54331000000,2784600
2012-07-16,54316000000,54418000000,53216000000,53402000000,53402000000,2821800
2012-07-17,53403000000,54037000000,53119000000,53909000000,53909000000,2519400
2012-07-18,53909000000,54588000000,53551000000,54583000000,54583000000,2296200
2012-07-19,54588000000,55491000000,54588000000,55347000000,55347000000,2879200
2012-07-20,55337000000,55337000000,54138000000,54195000000,54195000000,2865000
2012-07-23,54183000000,54183000000,52213000000,53034000000,53034000000,2807800
2012-07-24,53038000000,53416000000,52399000000,52639000000,52639000000,2762600
2012-07-25,52658000000,53233000000,52346000000,52608000000,52608000000,2216000
2012-07-26,52638000000,54126000000,52638000000,54003000000,54003000000,3017600
2012-07-27,54024000000,57046000000,54024000000,56553000000,56553000000,4674400
2012-07-30,56551000000,57241000000,56090000000,57241000000,57241000000,2965600
2012-07-31,57243000000,57466000000,56097000000,56097000000,56097000000,692000
2012-08-01,56091000000,56385000000,55425000000,55623000000,55623000000,598200
2012-08-02,56289000000,56289000000,55239000000,55520000000,55520000000,2838000
2012-08-03,55524000000,57399000000,55524000000,57255000000,57255000000,3577400
2012-08-06,57255000000,58996000000,56893000000,58345000000,58345000000,3613400
2012-08-07,58343000000,59316000000,57679000000,57726000000,57726000000,3447200
2012-08-08,57723000000,58964000000,57603000000,58951000000,58951000000,3233200
2012-08-09,58950000000,59202000000,58115000000,58797000000,58797000000,2863000
2012-08-10,58774000000,59365000000,58128000000,59281000000,59281000000,3080000
2012-08-13,59281000000,59543000000,58601000000,59123000000,59123000000,2539200
2012-08-14,59123000000,59605000000,57904000000,58083000000,58083000000,3533800
2012-08-15,58083000000,58375000000,57630000000,58189000000,58189000000,4578200
2012-08-16,58190000000,59544000000,58190000000,59446000000,59446000000,3477000
2012-08-17,59443000000,59822000000,58944000000,59082000000,59082000000,2954200
2012-08-20,59083000000,59462000000,58629000000,59283000000,59283000000,3001200
2012-08-21,59298000000,60209000000,58684000000,58918000000,58918000000,3926400
2012-08-22,58918000000,59585000000,58443000000,59381000000,59381000000,3708800
2012-08-23,59382000000,59382000000,58145000000,58512000000,58512000000,3342000
2012-08-24,58511000000,58750000000,57833000000,58426000000,58426000000,3212600
2012-08-27,58424000000,58462000000,57853000000,58111000000,58111000000,2344200
2012-08-28,58109000000,58745000000,57976000000,58406000000,58406000000,2728200
2012-08-29,58414000000,58553000000,57061000000,57369000000,57369000000,4106200
2012-08-30,57366000000,57508000000,56901000000,57256000000,57256000000,3132600
2012-08-31,57257000000,57835000000,56719000000,57061000000,57061000000,5747200
2012-09-03,57065000000,57457000000,56954000000,57281000000,57281000000,2317000
2012-09-04,57272000000,57272000000,56203000000,56234000000,56234000000,3236000
2012-09-05,56236000000,56904000000,56236000000,56864000000,56864000000,3313000
2012-09-06,56868000000,58328000000,56868000000,58321000000,58321000000,3620600
2012-09-10,58325000000,59421000000,58325000000,58404000000,58404000000,3513600
2012-09-11,58405000000,59515000000,58404000000,59423000000,59423000000,3854800
2012-09-12,59429000000,60136000000,59205000000,59922000000,59922000000,4849800
2012-09-13,59921000000,62117000000,59629000000,61958000000,61958000000,5974600
2012-09-14,61955000000,63428000000,61823000000,62105000000,62105000000,5816200
2012-09-17,62106000000,62692000000,61552000000,61806000000,61806000000,3903000
2012-09-18,61806000000,62132000000,61447000000,61804000000,61804000000,3202000
2012-09-19,61806000000,62514000000,61519000000,61652000000,61652000000,3391000
2012-09-20,61652000000,61908000000,60961000000,61688000000,61688000000,2923200
2012-09-21,61695000000,62223000000,61300000000,61320000000,61320000000,2985400
2012-09-24,61319000000,61932000000,61075000000,61910000000,61910000000,3329800
2012-09-25,61913000000,61947000000,60357000000,60501000000,60501000000,3873600
2012-09-26,60506000000,60506000000,59725000000,60478000000,60478000000,3139400
2012-09-27,60483000000,60889000000,59876000000,60240000000,60240000000,3811000
2012-09-28,60240000000,60240000000,58864000000,59176000000,59176000000,3690000
2012-10-01,59171000000,60216000000,59171000000,59571000000,59571000000,2759600
2012-10-02,59575000000,60091000000,59028000000,59222000000,59222000000,3198400
2012-10-03,59222000000,59483000000,58542000000,58627000000,58627000000,3195600
2012-10-04,58627000000,59002000000,58105000000,58458000000,58458000000,3365200
2012-10-05,58460000000,59441000000,58414000000,58572000000,58572000000,3244200
2012-10-08,58572000000,59318000000,58170000000,59317000000,59317000000,2596200
2012-10-09,59319000000,59697000000,58616000000,58939000000,58939000000,3146400
2012-10-10,58944000000,59320000000,58341000000,58456000000,58456000000,2781600
2012-10-11,58460000000,59360000000,58460000000,59162000000,59162000000,2817800
2012-10-15,59164000000,59758000000,58790000000,59602000000,59602000000,3119200
2012-10-16,59602000000,60412000000,59484000000,59744000000,59744000000,3251000
2012-10-17,59742000000,60398000000,59683000000,60087000000,60087000000,4209400
2012-10-18,60087000000,60087000000,59322000000,59734000000,59734000000,3321200
2012-10-19,59701000000,59846000000,58782000000,58922000000,58922000000,3000200
2012-10-22,58925000000,59205000000,58541000000,58700000000,58700000000,2803400
2012-10-23,58679000000,58679000000,57388000000,57690000000,57690000000,3395600
2012-10-24,57686000000,57986000000,57159000000,57161000000,57161000000,2934800
2012-10-25,57161000000,58274000000,57161000000,57837000000,57837000000,0
2012-10-26,57833000000,57833000000,57061000000,57277000000,57277000000,2999400
2012-10-29,57267000000,57267000000,56581000000,57177000000,57177000000,1709800
2012-10-30,57178000000,57764000000,57178000000,57684000000,57684000000,1606000
2012-10-31,57682000000,57935000000,56929000000,57068000000,57068000000,2794200
2012-11-01,57065000000,58383000000,56960000000,58383000000,58383000000,2980200
2012-11-05,58374000000,58374000000,57551000000,58210000000,58210000000,2617200
